N1,N2,N1_layer,N2_layer,per,w1,l1,l2,l2_gap,h1,h1_gap,h2_gap,N1_height_ratio,N1_fill_factor,N1_coil_diameter,N1_coil_zgap,N2_height_ratio,N2_fill_factor,N2_coil_diameter,N2_coil_zgap,N1_space_w,N1_space_l,N2_space_w,N2_space_l,N1_layer_gap,N2_layer_gap,N1_offset_ratio,N2_offset_ratio,N1_offset,N2_offset,cold_plate_x,cold_plate_y,cold_plate_z1,cold_plate_z2,mold_thick,thermal_conductivity,Temp_max_leg_right
8,8,1,1,29292,309.1,38.3,112.82636666666669,43.5,144.7,18.2322,2.5322499999999994,0.64,0.62,6.379662222222222,4.398879999999999,0.86,0.77,10.646704444444444,3.577707499999999,22.4,8.9,9.3,20.3,2.5,2.9,-0.3,-0.75,-7.8138,-7.596749999999998,16.4,23.3,28.4,0.36,23.1,0.57,54.2509399414063
7,7,1,2,19784,344.6,35.8,126.0925525,29.2,68.5,0.5651249999999994,10.251025,0.95,0.94,7.6463125,0.5577857142857151,0.59,0.64,5.17312,3.63735,23.0,21.6,22.9,29.5,1.7,5.5,0.67,0.27,1.1473749999999991,3.791475,17.2,27.3,20.9,0.18,22.3,1.97,52.6477294921875
9,9,1,1,5956,268.9,32.2,83.684299,17.2,142.1,17.17989,8.035755,0.69,0.72,7.059527999999999,3.0504133333333336,0.87,0.73,9.024771,3.70881,8.4,4.6,28.0,21.1,9.6,7.4,0.22,-0.13,4.845610000000001,-1.200745,0.1,13.0,37.2,0.48,24.7,0.75,55.3335510253906
9,9,1,1,15164,294.7,26.2,91.964034,27.6,102.3,18.736245,24.03027,0.63,0.94,6.058205999999999,0.4296600000000007,0.46,0.66,3.105828,1.7777466666666666,10.8,20.5,13.3,5.2,2.6,9.2,0.01,-0.13,0.189255,-3.59073,24.3,22.5,10.8,0.41,29.5,1.11,54.617333984375
10,10,1,2,25649,171.0,33.3,89.14044999999999,20.6,71.1,3.8678399999999975,12.246975,0.66,0.7,2.9862,1.4077800000000005,0.47,0.75,4.177124999999999,1.6708500000000002,24.6,19.0,22.9,16.5,4.3,3.0,-0.68,0.35,-8.219159999999999,6.594525,21.4,9.0,34.2,0.22,18.7,0.64,56.0527893066406
8,8,2,2,17757,298.5,36.0,125.33849200000002,12.4,100.7,3.650375,12.27533,0.75,0.69,10.42245,5.853187500000001,0.54,0.91,9.896796000000002,1.2235049999999994,8.9,23.3,19.8,11.5,7.1,5.6,0.71,0.47,8.937124999999998,10.885669999999998,12.7,21.8,40.7,0.24,24.8,1.36,53.6514526367188
9,9,1,2,824,263.2,27.1,122.78995333333332,32.0,51.4,2.8912499999999994,0.7555799999999997,0.55,0.82,2.31814,0.5654000000000003,0.86,0.86,6.335906666666666,1.2377120000000006,13.4,29.4,4.2,23.8,3.7,5.5,-0.75,-0.79,-8.673749999999998,-2.8424199999999997,10.3,28.3,36.8,0.22,17.1,0.83,53.07705078125
9,9,1,1,13421,329.9,18.1,80.18336,9.9,63.0,5.821199999999998,3.685500000000001,0.79,0.78,3.882060000000001,1.2165999999999997,0.7,0.93,4.1013,0.3429999999999996,11.5,28.4,5.0,14.8,3.1,9.8,0.12,0.61,0.7937999999999997,5.764500000000002,22.3,1.2,47.4,0.43,19.1,1.37,54.2387023925781
9,9,1,1,14764,239.7,22.2,62.66008,5.4,56.0,1.7471999999999988,4.185999999999998,0.92,0.92,4.73984,0.4579555555555556,0.77,0.77,3.3202400000000005,1.1019555555555556,20.7,22.5,20.0,14.9,8.3,3.4,0.22,-0.35,0.4927999999999997,-2.253999999999999,1.0,29.0,47.9,0.39,11.8,0.8,55.1511169433594
9,9,1,1,21399,250.0,25.5,69.406208,19.0,79.2,3.706560000000002,3.2076,0.88,0.79,5.505984,1.6262399999999997,0.73,0.64,3.700224,2.31264,18.5,11.4,25.8,15.1,3.0,5.3,0.22,0.7,1.0454400000000006,7.4844,0.1,21.2,19.8,0.38,14.7,0.94,55.3268981933594
8,8,2,1,646,270.0,34.7,128.91534,40.0,57.1,7.51436,7.223149999999999,0.44,0.7,3.51736,1.8843000000000003,0.54,0.87,2.98062,0.5010525000000001,23.1,28.4,29.9,18.4,2.4,8.8,0.53,0.45,8.47364,5.90985,15.7,18.3,41.0,0.19,29.7,0.29,52.9526611328125
9,9,1,2,20064,218.8,39.0,90.18969,13.5,122.7,8.245440000000002,24.951045,0.84,0.8,8.24544,2.290399999999999,0.51,0.75,7.822125000000001,3.12885,22.8,9.8,7.9,22.1,7.1,1.0,0.16,0.17,1.5705600000000004,5.110455,5.4,22.7,26.1,0.29,19.9,1.12,55.5238891601563
10,10,2,1,23711,278.5,23.2,133.03885272727274,44.3,68.3,9.920574999999998,7.028069999999998,0.65,0.9,6.65925,0.8879000000000005,0.79,0.84,4.120352727272727,0.8633120000000005,9.4,28.8,16.1,11.1,8.4,9.0,0.17,-0.02,2.031925,-0.1434299999999999,16.5,23.3,24.2,0.14,23.0,1.56,53.5207153320313
7,7,2,2,9234,337.5,38.3,109.121376,14.8,97.2,3.8880000000000017,13.81212,0.84,0.76,12.410495999999998,4.89888,0.42,0.79,6.450192,2.14326,25.1,8.2,4.7,16.1,6.7,8.3,0.5,-0.51,3.8880000000000017,-14.375880000000002,19.0,14.8,47.3,0.41,17.3,1.49,53.3291564941406
8,8,1,2,27251,336.2,29.3,114.401056,32.0,87.4,4.689010000000001,3.8455999999999992,0.71,0.72,4.96432,2.1718900000000003,0.56,0.86,8.418368000000001,1.7130400000000012,15.2,4.4,16.9,14.3,9.9,4.5,0.63,0.8,7.983990000000001,15.3824,12.4,13.5,37.0,0.36,37.4,0.95,53.2945495605469
7,7,2,2,16131,301.5,33.6,90.2073,16.8,56.5,4.251625,1.2994999999999992,0.57,0.78,5.02398,1.7712749999999993,0.77,0.67,5.829670000000001,3.5891625,9.0,8.6,27.2,27.6,1.3,3.4,-0.65,0.8,-7.895875000000001,5.198,17.0,12.8,39.1,0.44,10.8,1.22,52.9954467773438
10,10,2,2,8743,150.1,39.6,108.99244,21.0,55.8,4.21848,1.1717999999999993,0.58,0.83,4.47702,1.100376,0.8,0.93,6.9192,0.6249600000000001,25.2,4.3,10.0,27.7,3.9,3.9,-0.64,0.79,-7.49952,4.408199999999999,23.8,23.5,47.4,0.24,25.4,1.45,55.4389282226563
7,7,2,1,9857,290.0,39.0,93.089477,5.5,73.9,7.41217,13.24288,0.66,0.77,7.511196000000001,2.8045050000000007,0.44,0.73,2.9670850000000004,1.2541885714285717,4.3,17.8,11.5,29.5,4.6,6.9,0.41,-0.36,5.150829999999999,-7.44912,14.0,8.8,31.4,0.34,17.7,1.95,53.6113525390625
8,8,1,1,15180,321.9,29.7,115.98913333333334,47.6,74.5,13.924050000000005,8.06835,0.58,0.69,3.312766666666666,1.6743875,0.43,0.78,2.776366666666666,0.8809624999999999,22.5,9.5,15.4,26.5,7.7,9.8,0.11,0.62,1.7209500000000004,13.16415,27.3,4.2,37.1,0.42,26.3,0.3,53.1135498046875
10,10,2,2,23462,329.1,17.2,117.30755333333332,16.3,51.8,3.0769199999999994,0.9712500000000004,0.46,0.82,3.256493333333333,0.857808,0.85,0.79,5.797283333333333,1.84926,5.4,18.9,7.9,18.3,9.7,5.0,0.78,0.75,10.90908,2.913750000000001,29.7,9.6,12.8,0.16,31.0,0.94,52.9734130859375
8,8,2,2,28623,248.6,32.8,89.631024,11.3,66.2,15.38488,10.75088,0.44,0.78,4.5439680000000005,1.6020399999999997,0.42,0.93,5.171544,0.4865699999999995,28.7,6.7,19.1,27.9,4.1,7.0,-0.17,-0.44,-3.1511200000000006,-8.44712,6.6,25.8,16.4,0.2,13.2,1.71,54.2807250976563
9,9,2,1,23808,304.0,24.9,88.14213199999999,7.1,105.3,14.847300000000002,3.70656,0.7,0.7,8.599499999999999,4.4226,0.68,0.83,5.943132,1.35252,17.4,10.0,11.5,27.0,5.2,7.2,-0.06,-0.78,-0.9477,-13.14144,16.8,9.4,25.9,0.38,15.7,1.42,55.2375122070313
9,9,1,1,5424,234.3,32.9,100.81392,31.9,88.0,3.9732,2.639999999999997,0.57,0.84,4.213439999999999,0.8917333333333338,0.92,0.63,5.10048,3.328355555555556,19.6,13.6,10.5,22.4,1.7,8.4,0.79,0.25,14.9468,0.879999999999999,10.2,28.2,44.1,0.13,23.6,0.74,54.8038269042969
7,7,1,2,10900,313.9,39.7,107.878086,32.1,85.3,11.7714,4.299119999999999,0.4,0.95,4.051749999999999,0.2437142857142861,0.76,0.78,10.113168,3.5655400000000004,23.3,10.9,13.0,10.8,9.6,1.9,-0.54,0.58,-13.8186,5.936879999999998,16.9,17.4,13.4,0.47,27.9,1.64,53.2380004882813
9,9,2,2,16750,325.7,21.8,106.50294,35.9,66.9,2.087279999999999,3.1442999999999994,0.92,0.85,8.7193,1.8464400000000007,0.53,0.86,5.0821700000000005,0.9927960000000006,8.3,8.0,26.6,8.5,1.7,1.2,-0.22,0.8,-0.5887199999999997,12.5772,4.6,22.0,27.1,0.29,23.6,1.33,53.4035888671875
8,8,1,1,7155,293.9,33.1,105.512,26.4,90.0,6.831,18.414,0.78,0.66,5.148,2.9835000000000003,0.56,0.94,5.264,0.3780000000000001,22.8,9.2,19.3,22.3,1.7,6.8,0.31,0.07,3.0689999999999995,1.386,6.6,25.4,15.7,0.35,37.2,1.17,54.0619750976563
10,10,1,2,25947,268.2,24.9,117.79040545454546,32.9,87.9,3.6918000000000006,5.695920000000001,0.6,0.67,3.212345454545455,1.7404199999999996,0.46,0.77,5.189030000000001,1.859964,11.0,13.8,9.6,27.3,4.1,6.2,-0.79,-0.76,-13.8882,-18.03708,19.5,2.6,42.5,0.36,24.0,0.32,54.4594970703125
9,9,2,2,9870,328.9,27.3,153.25263333333334,44.8,81.5,1.4181000000000004,5.501250000000004,0.88,0.67,8.008733333333334,4.73352,0.85,0.82,9.467583333333332,2.493900000000001,13.9,21.4,28.7,8.2,5.0,7.4,0.71,0.1,3.4719,0.6112500000000005,4.4,4.6,47.4,0.19,31.5,1.0,53.0682006835938
10,10,2,2,29315,251.5,28.7,126.91324,38.3,99.4,15.24796,21.81333,0.48,0.83,6.60016,1.6222080000000003,0.43,0.78,5.556460000000001,1.8806479999999997,26.4,11.7,27.9,21.4,2.7,9.6,0.41,-0.23,10.59604,-6.51567,26.3,22.4,14.0,0.17,18.9,0.3,54.5232177734375
10,10,1,2,17755,194.1,29.2,99.97755,22.2,60.5,6.534,4.70085,0.64,0.8,2.816,0.7744,0.63,0.91,5.780775000000001,0.6860699999999994,26.9,27.6,16.2,13.9,4.7,6.5,0.4,-0.58,4.356000000000001,-6.491649999999999,28.6,1.7,20.5,0.35,15.4,1.87,54.8920227050781
10,10,1,2,16231,224.9,26.5,109.77101636363638,32.7,68.7,6.76008,13.35528,0.59,0.9,3.316336363636364,0.40533,0.52,0.71,4.227340000000001,2.0719920000000003,24.5,5.3,18.1,26.3,2.6,4.8,0.52,-0.19,7.32342,-3.13272,29.6,25.8,44.0,0.24,28.9,1.0,54.3361755371094
8,8,1,1,9325,243.6,39.4,75.07127111111112,16.4,110.2,1.9835999999999991,12.00078,0.9,0.82,9.0364,2.2315500000000004,0.67,0.76,6.234871111111112,2.21502,19.8,16.3,13.3,6.9,5.0,5.8,-0.64,0.34,-3.526399999999999,6.18222,4.0,29.1,17.1,0.47,20.2,1.03,55.0098205566406
9,9,2,1,15466,334.6,22.2,78.24463,5.0,109.5,17.9361,1.0840500000000013,0.58,0.69,7.303649999999998,3.937620000000001,0.94,0.81,8.33733,2.1729666666666656,4.4,3.4,28.1,11.8,2.3,3.8,0.22,-0.67,5.0589,-2.2009500000000024,13.4,3.0,33.2,0.1,32.8,0.25,55.5724426269531
9,9,2,2,2652,285.3,36.0,149.07713333333334,38.9,131.0,23.1084,3.1178,0.64,0.65,9.082666666666666,5.8688,0.86,0.69,12.9559,6.98492,9.2,13.1,3.2,9.9,2.8,1.5,-0.02,0.66,-0.4715999999999999,6.052200000000002,27.0,28.7,13.1,0.3,38.8,0.6,54.0727172851563
8,8,2,2,19450,330.1,30.0,126.41632,14.3,82.0,1.8450000000000009,4.997900000000001,0.82,0.8,10.7584,3.3619999999999983,0.47,0.72,5.54976,2.6978,3.5,17.7,26.8,26.2,6.3,7.8,-0.75,-0.77,-5.535000000000002,-16.7321,24.5,25.0,25.2,0.16,21.5,1.59,53.1602722167969
9,9,1,1,11669,193.3,39.4,91.110644,12.7,86.9,3.823599999999999,9.1245,0.78,0.86,5.829252000000001,1.0543866666666668,0.72,0.94,5.881392,0.4171200000000002,7.8,25.1,16.8,19.5,4.8,7.1,0.6,0.25,5.735399999999999,3.0415,21.8,2.9,18.3,0.37,22.1,1.38,55.3807006835938
9,9,2,2,2041,234.9,33.5,130.14855,36.1,57.9,3.75192,9.7272,0.76,0.8,5.8672,1.760159999999999,0.65,0.87,5.457075,0.97851,16.8,15.4,13.1,14.2,3.2,2.3,-0.46,-0.04,-3.1960800000000003,-0.4053,13.5,10.4,31.7,0.15,36.3,0.86,53.3761840820313
9,9,1,2,26192,195.7,36.2,102.83275,31.3,57.5,9.384,4.617249999999999,0.66,0.65,2.46675,1.475833333333333,0.78,0.68,5.083000000000001,2.870399999999999,3.5,15.9,5.7,20.5,7.9,5.9,-0.04,0.27,-0.3909999999999999,1.70775,27.0,17.3,22.7,0.13,16.6,1.76,54.7034545898438
8,8,1,1,23935,321.8,28.3,111.66243555555556,24.4,68.8,1.978,2.81736,0.77,0.75,4.414666666666666,1.6555,0.91,0.74,5.147768888888888,2.0347600000000003,27.5,26.5,20.3,16.6,5.3,1.4,0.75,-0.09,5.933999999999999,-0.27864,21.6,6.5,34.1,0.1,34.6,1.03,53.2704711914063
7,7,2,1,15427,323.8,36.7,99.0759605,27.2,80.7,1.892415,16.26912,0.93,0.87,13.058874,2.4391575000000003,0.58,0.95,5.5582125,0.3343285714285713,7.1,8.8,22.1,3.9,5.3,3.6,0.33,0.04,0.9320850000000002,0.6778800000000001,20.0,22.6,11.9,0.2,22.2,0.47,53.4413391113281
9,9,2,1,13500,236.5,38.8,118.439964,11.9,116.7,3.781080000000001,19.24383,0.88,0.88,15.06208,2.464704,0.66,0.82,6.315804,1.5404400000000007,11.4,9.8,13.7,16.7,9.7,3.4,0.46,-0.03,3.2209200000000013,-0.59517,3.8,23.1,16.8,0.5,33.9,0.71,54.6621032714844
10,10,2,2,11511,296.0,25.7,140.93385999999998,44.3,103.8,2.3355,11.303819999999996,0.91,0.61,9.60323,7.367724,0.67,0.7,8.1137,4.172760000000001,17.5,12.7,3.4,18.5,5.2,2.3,-0.5,-0.34,-2.3355,-5.823179999999999,10.2,0.0,12.7,0.26,22.5,1.56,54.1828552246094
9,9,1,2,7391,252.8,32.7,117.841312,30.3,91.8,17.83674,4.461480000000002,0.42,0.72,2.776032,1.19952,0.88,0.76,10.232639999999998,3.877632,14.5,21.1,28.8,14.4,9.9,6.6,-0.33,-0.19,-8.785260000000001,-1.0465200000000006,29.6,12.1,34.3,0.36,22.2,0.4,54.2217651367188
10,10,2,1,2283,246.8,36.4,159.7136,47.6,137.0,3.2057999999999995,6.575999999999999,0.91,0.72,14.9604,6.981520000000001,0.88,0.93,10.1928,0.84392,8.4,20.7,11.2,7.0,6.6,8.1,0.48,-0.2,2.9592,-1.644,21.1,25.8,40.5,0.28,37.7,1.77,54.1997314453125
10,10,2,2,23938,291.1,28.4,130.48922666666667,8.6,145.4,8.898479999999998,24.100050000000003,0.66,0.8,12.7952,3.838560000000001,0.49,0.88,10.449413333333332,1.7099040000000003,3.0,26.7,15.8,4.6,8.4,6.4,-0.64,0.35,-15.81952,12.97695,10.4,9.0,13.8,0.16,29.3,0.49,55.0704895019531
7,7,1,1,7586,313.4,35.5,91.8611875,40.4,71.0,7.17455,5.17235,0.53,0.89,4.1863375000000005,0.5913285714285712,0.53,0.76,3.57485,1.2901714285714287,28.8,14.5,7.6,13.3,1.5,2.3,-0.57,0.69,-9.51045,11.51265,16.8,13.3,33.4,0.26,15.9,1.98,53.3218017578125
8,8,2,2,2240,259.4,35.5,121.769512,29.0,56.7,1.964655,8.612729999999999,0.67,0.67,5.0905260000000006,3.1340925000000004,0.51,0.95,5.49423,0.3614625,12.9,11.3,9.4,18.7,9.5,6.8,-0.79,-0.38,-7.390845,-5.278770000000001,1.5,21.1,31.8,0.26,25.3,1.65,53.1448913574219
10,10,1,1,7292,176.8,30.7,93.29514181818182,38.1,51.4,4.96524,1.727040000000001,0.58,0.62,1.6803127272727272,1.132856,0.84,0.87,3.4148290909090906,0.5612879999999997,16.9,8.5,27.8,19.0,7.2,3.9,-0.54,-0.58,-5.828760000000001,-2.384960000000001,17.2,8.0,48.0,0.14,22.6,0.85,55.144677734375
7,7,1,1,3045,341.0,32.8,78.96642625000001,9.9,88.3,10.490039999999995,7.019850000000002,0.46,0.64,3.2494400000000003,2.0889257142857143,0.47,0.89,4.61698625,0.652158571428571,25.9,19.6,15.5,4.1,4.7,6.9,0.56,-0.7,13.35096,-16.379649999999998,20.4,8.9,39.2,0.2,37.5,1.63,53.824365234375
7,7,1,2,26626,320.2,39.8,100.98515,29.8,98.0,6.987399999999997,10.089100000000002,0.77,0.7,6.60275,3.234000000000001,0.71,0.7,9.7412,5.218500000000001,28.3,12.4,16.2,11.7,9.4,7.3,-0.38,0.29,-4.282599999999999,4.1209,4.0,21.4,42.0,0.37,13.7,1.98,53.5415283203125
9,9,1,1,12685,297.9,29.4,107.604496,21.5,119.4,17.378670000000003,8.86545,0.59,0.91,6.410586,0.704459999999999,0.55,0.73,4.79391,1.9701,7.4,28.7,11.9,12.7,3.3,9.1,0.29,-0.67,7.098330000000001,-17.999550000000003,3.9,12.8,29.6,0.45,33.5,1.27,54.5708862304688
8,8,1,1,3609,277.3,39.8,85.16729333333333,28.5,142.9,23.32128,1.500449999999998,0.66,0.7,7.335533333333334,3.5367750000000004,0.93,0.72,10.631760000000002,4.651395000000001,3.0,12.0,28.8,11.7,1.3,5.2,0.04,-0.7,0.97172,-3.501049999999995,17.2,5.6,26.8,0.35,15.0,0.91,54.9511657714844
10,10,2,1,15500,301.8,19.6,81.59599393939394,33.6,95.9,9.566025,3.883950000000001,0.43,0.79,5.429538333333333,1.7319540000000004,0.73,0.87,5.5369172727272735,0.910091,16.3,4.8,6.5,6.1,1.6,4.8,-0.65,-0.7,-17.765475000000002,-9.06255,12.3,22.1,33.7,0.16,19.1,0.66,55.2747131347656
10,10,2,2,2893,289.6,23.1,130.65909,33.3,79.1,6.31218,4.101335000000001,0.58,0.84,6.422919999999999,1.4680959999999998,0.83,0.75,8.206624999999999,3.2826499999999994,10.1,4.3,11.3,21.0,2.5,4.3,0.62,0.39,10.29882,2.6221650000000007,25.3,2.5,35.8,0.13,36.0,1.4,53.816796875
8,8,2,2,23152,247.9,34.6,106.18982400000002,18.3,56.7,1.4742000000000006,13.1544,0.92,0.85,8.86788,1.956150000000001,0.42,0.94,4.477032,0.3572100000000002,28.7,29.9,4.0,9.4,7.0,2.2,-0.35,-0.2,-0.7938000000000002,-3.2886000000000006,12.7,5.9,33.7,0.48,12.7,0.39,53.4683776855469
8,8,1,1,21437,272.2,38.8,66.91333333333334,17.2,145.2,20.0376,10.4181,0.7,0.62,7.001866666666666,4.8279,0.65,0.64,6.7114666666666665,4.2471,23.3,13.3,8.8,6.0,4.4,1.6,-0.08,0.59,-1.7424000000000002,14.991899999999998,6.5,2.9,29.7,0.21,16.7,0.95,55.4032531738281
7,7,2,1,12824,336.7,30.4,92.3181115,21.5,55.7,2.9688100000000004,12.5325,0.74,0.67,5.523212000000001,3.400485,0.5,0.71,2.4716875,1.1537857142857146,15.4,12.8,20.8,16.8,1.0,9.5,0.59,0.1,4.272189999999999,1.3925,25.7,9.6,40.7,0.24,26.7,0.24,52.9396911621094
9,9,1,2,27261,257.4,35.9,113.209192,11.9,131.4,11.27412,4.828949999999999,0.56,0.68,5.003712000000001,2.6163199999999995,0.79,0.74,12.802740000000002,5.397912,26.5,13.8,5.1,30.0,1.0,1.8,0.61,0.65,17.63388,8.968049999999998,20.3,23.8,39.0,0.49,25.1,1.19,54.7899108886719
10,10,2,1,6361,236.6,32.2,114.1479,49.2,129.0,11.352,14.2416,0.78,0.62,10.3974,7.647120000000001,0.77,0.77,6.9531,2.28459,13.3,8.1,4.6,11.7,4.5,3.5,0.2,0.04,2.838,0.5934,15.3,24.1,40.2,0.22,12.9,1.66,55.3724914550781
10,10,2,1,11991,205.8,30.0,99.83363030303032,13.4,84.5,15.286049999999998,3.8532,0.46,0.94,6.089633333333334,0.4664400000000001,0.76,0.9,5.254363636363636,0.6421999999999997,9.2,26.6,12.1,26.8,5.1,7.2,0.33,-0.62,7.52895,-6.2868,5.6,27.7,18.0,0.28,10.5,0.76,55.5277038574219
8,8,2,1,24194,256.6,31.5,93.95331288888887,34.1,57.4,7.766220000000001,6.339829999999999,0.67,0.72,5.537951999999999,2.692060000000001,0.53,0.94,3.177408888888889,0.2281650000000001,22.8,5.6,10.1,26.5,3.3,1.6,0.18,0.53,1.70478,7.14917,16.4,17.5,17.7,0.18,10.2,0.21,53.8269592285156
10,10,1,1,27597,258.4,25.1,85.5044,16.8,114.4,2.6254799999999983,12.93864,0.91,0.93,8.801520000000002,0.7287279999999996,0.74,0.78,6.002880000000001,1.862432,21.0,15.2,27.3,27.0,2.9,7.6,-0.49,-0.13,-2.522519999999998,-1.93336,13.2,26.4,25.9,0.27,11.7,0.24,56.4158264160156
10,10,1,1,23250,186.1,32.6,72.63509818181818,8.6,98.7,8.389499999999998,10.83726,0.75,0.8,5.383636363636364,1.4805,0.64,0.81,4.651461818181819,1.200192,29.2,13.6,12.7,8.3,1.6,2.3,0.32,-0.39,3.948,-6.92874,22.7,17.3,47.7,0.27,32.1,1.39,57.1777893066406
9,9,1,1,26843,239.4,38.6,122.496768,32.6,113.6,21.9816,9.156160000000002,0.55,0.65,4.0612,2.429777777777778,0.69,0.77,6.035568,2.003146666666666,9.9,25.0,5.3,26.5,6.7,3.7,-0.14,0.48,-3.5784,8.451840000000002,15.8,9.0,27.6,0.36,28.3,1.81,54.7223754882813
10,10,1,2,27846,224.1,30.2,91.42418181818182,19.7,118.0,22.892000000000003,7.2570000000000014,0.6,0.61,3.9261818181818176,2.7612,0.7,0.69,9.499,5.1212,20.9,3.5,21.5,9.7,1.2,2.1,-0.03,0.59,-0.708,10.443,24.5,23.6,20.9,0.49,33.5,1.96,55.7936950683594
8,8,2,2,2444,320.0,39.0,177.995968,48.9,90.4,7.0512,4.072520000000003,0.76,0.72,9.893376,4.809280000000001,0.83,0.72,10.804607999999998,5.2522400000000005,15.3,14.3,18.9,28.9,1.7,4.9,0.35,0.47,3.7967999999999993,3.611480000000002,9.8,20.2,22.1,0.33,37.9,0.77,52.6476379394531
9,9,2,2,25409,231.4,35.8,121.01198,8.9,82.2,9.46533,12.18204,0.51,0.93,6.497910000000001,0.5869079999999997,0.48,0.83,5.45808,1.3415040000000005,29.9,29.6,19.7,14.5,9.3,3.7,0.53,0.43,10.67367,9.18996,5.1,11.9,40.9,0.15,31.1,1.32,54.2343383789063
10,10,1,2,725,221.2,31.6,115.76379090909091,40.4,95.1,9.05352,5.905709999999999,0.72,0.95,5.913490909090908,0.3423600000000008,0.54,0.85,7.27515,1.54062,8.3,23.5,22.4,13.0,4.6,1.0,-0.32,0.73,-4.26048,15.967289999999998,3.8,15.8,39.8,0.48,17.4,1.85,54.7096496582031
8,8,2,2,19584,326.2,37.7,168.012416,47.1,93.9,7.6059,26.4798,0.64,0.84,10.096128,2.4038400000000006,0.4,0.84,6.31008,1.5024000000000006,4.1,21.8,3.8,22.7,8.2,3.4,-0.55,0.06,-9.2961,1.6902,21.4,12.5,48.1,0.36,32.0,1.61,52.719873046875
10,10,1,2,17515,224.2,34.2,88.31958181818182,15.6,149.5,9.530625000000002,24.712350000000004,0.83,0.84,9.475581818181816,1.98536,0.42,0.8,8.372,2.5116,10.6,4.7,12.3,22.6,9.5,6.7,-0.25,-0.43,-3.176875000000001,-18.64265,1.7,6.1,25.2,0.17,12.5,1.32,55.83828125
10,10,1,2,24923,211.3,36.1,93.29485,26.1,146.5,7.735199999999999,19.740875,0.67,0.77,6.870850000000001,2.257565,0.51,0.8,9.962000000000002,2.9885999999999995,16.1,12.7,24.5,4.4,8.0,6.4,0.68,-0.45,16.4373,-16.151625,11.8,27.1,34.3,0.33,16.9,0.84,56.29775390625
8,8,2,2,22492,251.6,32.0,92.2388,26.0,53.0,2.623499999999999,6.201,0.89,0.74,6.98116,3.0660500000000006,0.64,0.61,4.138240000000001,3.3072,27.4,10.5,25.3,7.0,2.0,7.3,0.1,-0.35,0.2914999999999999,-3.3389999999999995,28.4,25.1,31.9,0.35,17.2,1.81,53.6126342773438
10,10,1,1,15281,282.3,30.3,141.89661818181818,49.3,139.0,18.61905,10.980999999999998,0.53,0.84,5.6257090909090905,1.1787200000000009,0.8,0.65,6.570909090909091,3.892,21.7,28.7,7.2,11.7,3.2,5.1,-0.43,0.21,-14.04595,2.919,21.7,9.9,20.5,0.47,40.0,0.7,54.6595703125
9,9,2,1,3544,233.8,28.8,98.82448,25.2,53.7,3.60864,13.6935,0.72,0.64,4.124160000000001,2.783808,0.4,0.92,1.9761600000000008,0.1909333333333332,22.1,15.4,23.1,24.4,5.2,6.5,0.52,-0.15,3.90936,-2.4165,1.1,5.5,38.1,0.46,18.4,0.27,53.7029357910156
10,10,2,2,25960,217.8,31.2,103.80003333333332,9.6,102.2,14.6146,17.706149999999997,0.45,0.68,5.2122,2.94336,0.55,0.89,8.337816666666667,1.2366200000000007,6.4,8.4,7.5,29.8,3.8,3.6,-0.48,-0.23,-13.4904,-5.28885,20.9,9.9,47.7,0.46,21.5,0.46,55.4083190917969
8,8,1,2,7465,241.8,37.6,111.46061866666666,43.0,53.8,4.7613,13.72976,0.7,0.6,2.5106666666666664,1.883,0.42,0.78,3.524976,1.2427799999999998,28.3,11.6,4.1,5.0,6.8,4.0,0.41,-0.12,3.3087,-1.87224,7.2,15.8,45.7,0.45,38.3,1.79,53.1756530761719
10,10,2,1,18192,326.6,23.1,148.42196666666666,35.4,93.5,4.450600000000001,5.142499999999998,0.86,0.74,9.917233333333334,4.18132,0.5,0.75,3.1875,1.16875,22.8,15.6,8.7,27.4,8.3,3.6,0.32,-0.78,2.0944000000000007,-18.2325,27.0,1.5,25.0,0.39,38.7,1.3,53.4543701171875
9,9,1,1,16262,338.7,24.6,120.317764,48.2,94.7,5.563625000000002,2.51902,0.53,0.72,3.613752,1.561497777777778,0.86,0.86,7.004012,1.2668755555555562,19.5,18.6,6.1,11.7,6.8,3.0,0.75,-0.62,16.690875,-4.109979999999998,24.9,25.2,49.2,0.39,31.2,0.59,53.7775817871094
9,9,1,2,3436,317.4,22.2,114.39781333333336,38.4,54.8,14.795999999999998,6.269119999999999,0.4,0.92,2.01664,0.1948444444444443,0.56,0.79,4.040586666666667,1.2888959999999998,21.0,12.6,8.4,24.3,9.2,6.3,-0.1,0.48,-1.644,5.786879999999998,8.9,1.7,19.7,0.31,22.7,0.86,52.8138061523438
9,9,1,1,27191,216.5,32.2,89.414805,15.9,71.5,4.118400000000001,1.726725,0.84,0.91,5.465459999999999,0.6006,0.77,0.79,4.3493450000000005,1.2846166666666663,10.7,28.0,4.3,24.0,6.6,2.1,-0.28,-0.79,-1.6016000000000008,-6.495775,2.8,8.1,12.5,0.25,11.7,1.99,54.9949890136719
9,9,2,2,17436,251.7,39.9,154.3885,23.0,107.1,5.087249999999997,7.7112,0.9,0.89,14.29785,2.120580000000001,0.6,0.84,8.9964,2.0563199999999995,4.2,9.2,9.1,26.8,6.8,5.4,0.05,-0.64,0.2677499999999999,-13.708800000000002,9.0,0.7,20.3,0.41,36.6,1.19,53.7306762695313
